,comment,author,date,like,type
1651,다음참가자 나는솔로 영철.<br>명현만 유튜브에도 나오더니. 여기도 왔구나<br>다음회도 가슴이 웅장해진다,골고리,2022-02-04T12:02:01Z,1,main-comment
1652,1편 보고 2편보고 파악했습니다.<br>이거 예능이구나...<br>인천지역 신청 했었는데<br>진짜 지역내에 명장들파악하신건지..<br>첨보는 개그맨 두명뽑고 아 실수했구나 싶었는데 2편보고 알았습니다.<br>예능이라 제가 떨어졌군요,치킨은가슴이시킨다,2022-02-04T15:03:42Z,5,main-comment
1653,정찬성 선수 근데 말을 굉장히 잘하시네 일권이형이야 뭐 자주 봐서 알지만 하승진선수는 왤케 스마트하고 재치도 있네요,캬루케루,2022-02-04T14:49:42Z,1,main-comment
1654,아무리 데미지가 심해도 펀치나 태클도 어설프네 초반에 날리는거보고 웃참했다 적어도 도망가는식의 태클이여도 저렇게까지 어설플수가 있나 그냥 딱 길거리 싸움수준 ... 선수들하고 스파링해보신분들은 아실거임 박문호 선수 저거는 진짜 아무리 참교육이라지만 진짜 살살잡아주는거임 전과20범이라고 훈장인것마냥 떠드는사람은 지금이라도 정신차리고 집에들어가서 부모님한테 잘해드려라,이지훈,2022-02-04T14:14:56Z,1,main-comment
1655,범죄로 공인된다는게 킬포ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아하,2022-02-04T12:27:31Z,0,main-comment
1656,너무 잼있어서 미쳐버릴것 같아요ㅠㅜ 감사합니다.,WONDER BLACK,2022-02-04T11:57:28Z,1,main-comment
1657,ㅋㅋㅋㅋㅋ 존나 웃고 갑니다 ㅋㅋㅋㅋ,이영우,2022-02-04T14:42:42Z,3,main-comment
1658,좋다 이거 ~<br><br>오래 하길 바랍니다,강남할배,2022-02-04T14:30:35Z,3,main-comment
1659,정찬성 진짜 젠틀하고 멋진듯,송현철,2022-02-04T12:02:19Z,0,main-comment
1660,2화는 좀  볼만 하네요...<br>3회 기대해 봅니다 ^^,Dosung Lee,2022-02-04T12:43:19Z,1,main-comment
1661,애석하게도 저런 사람들은 저때만 갱생한 척할 겁니다.<br>교화? 갱생? 저런 것들에게는 죽어서나 가능한 일입니다.<br>그래도 의미있는 콘텐츠만드시느라 고생많으셨습니다.,Channel V,2022-02-04T12:25:02Z,19,main-comment
1662,문호파이터가 일반인한테 넘사벽인데 5분 5라운드 풀악셀로 싸우는 유엪 컨텐더 레벨은 그 수준이 어마어마 하다는거 새삼 느낍니다.<br>일반인 대여섯명이 덤벼도 안될거라고 장담합니다.,롱티형,2022-02-04T14:04:30Z,1,main-comment
1663,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=19m25s"">19:25</a>  <a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=21m36s"">21:36</a> 하승진 캐스팅 신의 한수 ㅋㅋㅋ꼽 은근 ㅈㄴ주네 ㅋㅋㅋㅋ",asd,2022-02-04T12:50:12Z,7,main-comment
1664,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=29m58s"">29:58</a> 일권이 형님 놓친 마이크 잡는게 역시 연예계 짱 답습니다!!",joy lee,2022-02-04T14:22:06Z,0,main-comment
1665,하승진 형님 옆에서 너무 깐족거리시는 거 아닙니까?ㅋㅋㅋ,하늘하늘,2022-02-04T14:22:49Z,1,main-comment
1666,저 사람이 갱생이 되든 안되든 체육관으로 인도하면 성공입니다.<br>저도 종합격투기 좀 다녀봤고 복싱도 이제 3년찬데 단순 격투기 배워서 사람패러 가야지 하는 마인드가 체육관에서 배우면서 바뀝니다.<br> 운동했으니까 사람 안패야지가 아니라<br>사람 팼다는 소리가 체육관 형들한테 전해지면 난 진짜 ㅈ되겠구나로 바뀝니다.<br>법보다 가까운 주먹억제기가 코앞으로 다가와요.<br> 옛날에 전신문신한 개 떡대 양아치 친구가 저희 격투기장에 배우러와서 진짜 개같이 처맞고 1년정도 다녔었다는데 아직도 형들이랑 연락하면서 지내더군요. 형들이 술먹고 전화하면서 아직 사람팬적 없지? 이런식으로 농담반 섞어서 협박하던게 기억나네요 ㅋㅋ,B A,2022-02-04T13:11:42Z,3,main-comment
1667,승진이형 트래시토킹 짬밥 개오지네ㅋㅋㅋㅋㅋ,누벨바그,2022-02-04T14:48:26Z,1,main-comment
1668,하승진 형님 은근히 서장훈 스타일로 팩폭 하시네 ㅋㅋ 같은 농구선수라 비슷,김철옹,2022-02-04T13:50:53Z,1,main-comment
1669,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m20s"">22:20</a> 여기 보고 개터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",팬치,2022-02-04T14:14:13Z,1,main-comment
1670,하승진이 있으니까 비주얼적으로 든든합니다!,정건희,2022-02-04T14:23:30Z,1,main-comment
1671,그래도 맞자마자 바로 인정하고 그러는 모습도 멋있었다 철만 좀 들면 호감형일듯,JY Park,2022-02-04T14:39:37Z,1,main-comment
1672,하승진 입딜 꿀잼임,애플사장,2022-02-04T13:31:45Z,3,main-comment
1673,전과가 20범인데 사회에 돌아다니는게 우리나라 사법시스템에 문제가 있다는 소리 아니냐..,JAY YOUNG,2022-02-04T12:07:11Z,1,main-comment
1674,하..그냥 내개인적인 생각인데 아닐수도있다는 가정하에 <br>저친구도 좋은부모님 밑에서 올바르게 교육받고 잘컷으면  이렇게까지는 아니었을건데..어른들잘못도 저는 없지는 않다고 생각합니다 윗물이맑아야 아랫물이맑듯이..,근육보이,2022-02-04T13:47:42Z,5,main-comment
1675,잡나게 잘보고 있어요 <br>이것  컨텐츠  재미나게 잘 만든것 같아요<br>철없는  파이터근성  보니  재미지내요,한끼해루질 사왕,2022-02-04T14:27:29Z,0,main-comment
1676,와. ㅋㅋㅋ평택 누군지는 모르겠는데 같은 평택 사는 사람으로써 기대가 되네요ㅋㅋ꿀잼 ㅋㅋ,힐링캠퍼,2022-02-04T14:04:03Z,1,main-comment
1677,우리 대하이햄도 남포동 일대에서 전설인데 ㅋㅋㅋㅋ 대하이도 섭외해라 ㅋㅋㅋㅋ,기쁨조최고아웃풋리설주년,2022-02-04T14:29:41Z,5,main-comment
1678,빈수레가 요란한법 …<br>짠하다 진짜,angel j,2022-02-04T14:35:48Z,0,main-comment
1679,편집자들 반성하세요<br>12월꺼를2월에 올리시다니<br><br>3화 ㄱㄱㄱ,기미노,2022-02-04T14:47:49Z,0,main-comment
1680,깡다구만 있고 큰것만 노리면서 안보고 훅만 휘두르는데......<br>소년원이라도 거기에서 싸움으로 손꼽힐 정도면 복싱 어느정도 배운 사람들이 있을텐데<br>저렇게 보지도 않고 훅 휘두르면서 잽에 박살날 정도면 좀 뻥카가 있는 것 같음.,Justin Kang,2022-02-04T11:26:42Z,2,main-comment
1681,개웃기네 ㅋㅋㅋㅋㅋㅋㅋ<br>저리봐주면서해도 반디지네 ㅋㅋㅋ,kiss k,2022-02-04T12:35:10Z,0,main-comment
1682,와 ㅈㄴ 재밌네ㅋㅋㅋㅋㅋㅋ,Tk,2022-02-04T13:36:46Z,0,main-comment
1683,소년원에서 살아남으려고 발버둥치다가 여기까지 온거구나..그래도 이젠 누군가를 해치려는 목적으로 싸움안하고 손씻고 바르게 사셨으면 좋겠어요. 자신을 지키려고 그런거겠지만 싸움은 강해지려고 배우기보다는 자신 뿐만 아니라 누군가를 지키려고 배우는게 올바른거 같아요.<br>제가 이란 말 할 자격은 없지만요..<br>그리고 지고나서 진것을 당당히 인정하시는 모습이 좋았어요.,0 0,2022-02-04T14:21:22Z,2,main-comment
1684,와 문호형 개멋있어,TWICE RW.,2022-02-04T14:26:24Z,0,main-comment
1685,정찬성 너무 좋다,홍기현,2022-02-04T11:33:59Z,0,main-comment
1686,아 존나 재밋다 진짜,호무스타,2022-02-04T14:04:58Z,0,main-comment
1687,본격 갱생방송 👍,코랄파파,2022-02-04T13:12:02Z,0,main-comment
1688,마지막에.. &quot;피해야죠&quot;<br>좀 멋있네.. 오히려 저게 더 멋있음,KKM,2022-02-04T12:14:55Z,0,main-comment
1689,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>여러분 갱생이 될꺼같아요?ㅋㅋㅋㅋ<br>전과20범될때까지 단한번도 갱생의 기회가 없었을까요ㅋㅋㅋㅋ<br>검은머리짐승은 변하지 않습니다.,lil quit LIL QUIT,2022-02-04T14:07:16Z,1,main-comment
1690,하승진 옆에서 겁내 깐족거리네…하승진을 붙혀봅시다ㅜㅋㅋ,김기민,2022-02-04T13:22:45Z,1,main-comment
1691,오늘. 첨 봤는데연. 재미있게 잘 봤습니다~~,포메라이안,2022-02-04T12:29:43Z,0,main-comment
1692,ㅋㅋㅋㅋㅋㅋㅋ개웃기넼,송지훈,2022-02-04T12:19:11Z,0,main-comment
1693,포풍2도움 형님 개웃기네 ㅋㅋ,동자,2022-02-04T12:37:36Z,0,main-comment
1694,인정하니까 너무 멋있는거 같음,레이팍,2022-02-04T14:33:53Z,1,main-comment
1695,아니 근데 저 정도면 웬만한 일반인 상대로 겨우 이겼을 텐데 잃을게 없어서 맞으면서 때렸나? 그리고 정말 자기보다 약한 사람만 팬걸 느낀게 싸울때 항상 훅만 씀 이미 전의를 잃은 사람한테 항상 풀 파워로만 팬듯 수 많은 파이터들을 부수고 올라온 프로 파이터분이 저 존나 느린 훅을 어떻게 맞아줌..,대학생새내기,2022-02-04T13:19:30Z,0,main-comment
1696,싸우기 전에  몸이 떨리는건......  몸이 알려주는거임....뒤질수도 있다는걸  몸의 반응을 받아 들이고  싸우면 안됨.,후후에르타4,2022-02-04T13:39:27Z,0,main-comment
1697,도전자하고 길가던 친구랑 너무 대조되네요,쭈쏭,2022-02-04T12:37:56Z,0,main-comment
1698,승진이형 씹호감,대학생새내기,2022-02-04T13:18:36Z,0,main-comment
1699,다좋은데 링하나 구하는게 좋을듯여.. 계속  이탈하니까 구석에 몰려서 쳐맞는 긴장감도 없고 이탈해서 맥끊기고,ANAVARgiveup TRENhard eatCLEN,2022-02-04T12:42:50Z,1,main-comment
1700,역시 일반인은 바디 터치만 해줘도ㅋㅋㅋ,CIRCULAR,2022-02-04T11:30:20Z,0,main-comment
1701,일권이형 복싱 보고싶었는데 아쉽다~,Rapier Duello 레이피어 듀엘로,2022-02-04T14:45:07Z,0,main-comment
1702,한국판 불리비트 다운이네요 ㅋㅋㅋㅋㅋ<br>(불리비티다운이란 외국에서 자기 때리고 힘들게했던 양아치 신고해서 복싱선수한테 개쳐맞게 스파링 뛰게 하는 프로그램입니다 엄청 유명했어요<br>근데 불비다에 mc인 메이햄이라는 사람이 안좋은 사건이 많아서 그 프로그램은 영상찾기가 힘들어졌죠…),김인직,2022-02-04T12:39:13Z,0,main-comment
1703,제가 하승진 형을 좋아하는 이유가<br>진짜 찐탠으로 속에 있는 마음 그대로 하네요<br>자랑이다 ㅇ ㅅ끼야...<br>이런 사람이 진짜 실질적으로 최고임<br>잔소리는 좀 심할 수 있지만,이유,2022-02-04T12:04:37Z,0,main-comment
1704,승진이형 겐세이짱!ㅋㅋㅋ,욱끼끼일상,2022-02-04T14:12:03Z,0,main-comment
1705,좋은 일하시네요들~^^,Shawn YUN,2022-02-04T11:44:52Z,0,main-comment
1706,ㅋㅋㅋㅋㅋㅋ  웃고간다 ㅋㅋㅋㅋㅋㅋㅋㅋ,이한성,2022-02-04T14:24:24Z,0,main-comment
1707,저런애들은 중학생 유도나 권투선수들 불러서 패버려야지 <br>기획 존나 답답하네,zekk dok,2022-02-04T14:10:45Z,0,main-comment
1708,안일권님이 했어도 100프로 이겼음ㅋㅋ,c계단,2022-02-04T14:07:28Z,3,main-comment
1709,속이시원하다,짜키,2022-02-04T14:02:47Z,0,main-comment
1710,이거 졸잼이다 좀비 타이틀전까지 이거보면 되겠다,윤선심,2022-02-04T12:46:07Z,0,main-comment
1711,칼리 아르니스 배운 사람이 ㄹㅇ 오지네 ㅋㅋㅋ,ᄋᄋ,2022-02-04T13:10:11Z,0,main-comment
1712,혹시 가능하다면 문호형님도 멘트 치는거 조금만 넣어주시면 안될까요? 어떤 생각으로 하셨는지? 상대는 어느정도 수준인지 그런거 몇마디만 넣어주시면 좋겠습니다!,성이름,2022-02-04T12:58:04Z,4,main-comment
1713,이 친구 그래도 괜찬네 지금이라도 정신차리자,YG K,2022-02-04T11:37:48Z,0,main-comment
1714,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m17s"">22:17</a> ㅎㅎ...  <br><br><br><br>코메디 슬렙 스틱 펀치<br><a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m20s"">22:20</a> 끝난 줄알았는데 여기서 또하네요 ㅎㅎ...",Boxing Mania,2022-02-04T14:26:32Z,0,main-comment
1715,수유리 사기꾼 ㅋㅋㅋㅋㅋ 😂,Dosung Lee,2022-02-04T12:38:44Z,0,main-comment
1716,스물 초반 전과 20범에 진베이ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,기이민자,2022-02-04T14:07:56Z,1,main-comment
1717,어찌하다 저리 되었을까..여러 생각이 드네요,Kk,2022-02-04T12:11:06Z,0,main-comment
1718,여러분들 100만원 주는 이유가 또 싸워서 깽값 보탤려고 주는 100만원이 아녜요 ㅠ,민엽,2022-02-04T13:24:45Z,0,main-comment
1719,ㅋㅋㅋ얼마나 다구 빨을 처 잡았을지 보인닼ㅋㅋㅋ<br>주변에 물건 없으면 못 싸우는넘이넼ㅋㅋㅋ,채린이채린이,2022-02-04T14:11:33Z,0,main-comment
1720,하승진.. 뭔가 디게 잘한다..<br>겉옷 벗어주는거 정말 짱이고.<br>그전에 한마디 한마디 던지는거<br>은근쩔고.. <br>오 대박인디? 최고,김민호,2022-02-04T13:16:24Z,0,main-comment
1721,하승진 깐족 거리는데 참가자들 감히 반박못함 ㅋㅋㅋㅋㅋㅋㅋㄲㅋㅋ ㄱ,병따,2022-02-04T11:49:48Z,0,main-comment
1722,부산 한번 오십시요 형님~~,김두한일카이,2022-02-04T12:28:19Z,0,main-comment
1723,저런 사람도 저렇게 대충해도 쳐맞는데 나처럼 평생 싸움 한번 안하고 산 사람은 몇초면 순삭당하겠다.,우리는하라하음,2022-02-04T14:49:43Z,3,main-comment
1724,진정한 참교육,용기있는녀석,2022-02-04T12:43:22Z,0,main-comment
1725,좀모자란사람같은데..나이가어려 그렇지.. 나이먹으면 불쌍해질것 같은데 기술이라도 배워야되겠어,유아앙,2022-02-04T14:03:11Z,2,main-comment
1726,하승진 완전 호감...우리 형같음,루피TV,2022-02-04T13:19:04Z,0,main-comment
1727,파이터 체급을 맞추는게 더 공정할듯,이상현,2022-02-04T12:54:44Z,0,main-comment
1728,ㅋㅋㅋ퀴엽따,홍성진,2022-02-04T13:25:19Z,0,main-comment
1729,존나 재밌넹,그냥그렇게,2022-02-04T13:51:47Z,0,main-comment
1730,태양 눈.코.입 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,유튜브장르,2022-02-04T11:31:26Z,1,main-comment
1731,남 때리지 마라...<br>부모 속 썩이지  말고.,b612 mt,2022-02-04T15:05:31Z,0,main-comment
1732,진짜 쎈놈은 자기가 쎄다고안하거든 주변사람들이알거든ㅋㅋ,목련마을미남,2022-02-04T11:57:15Z,0,main-comment
1733,재미있게 잘봤어요,Haven,2022-02-04T12:08:28Z,0,main-comment
1734,기대했는데 인천보다 못한듯 아쉽 다음기대해봅니다,비밀,2022-02-04T13:30:36Z,3,main-comment
1735,진짜 잘 몰라서 그러는데 안일권님이 문호님보다 싸움을 더 잘하시는건가요??,이승재,2022-02-04T12:41:44Z,0,main-comment
1736,반죽일수있는거 엄청 봐줬네,고고아미고,2022-02-04T12:33:57Z,0,main-comment
1737,조금만 더하면 울거같다……..,마이노TV,2022-02-04T12:42:06Z,0,main-comment
1738,정찬성 선수까지 나설 필요가..,구글계정,2022-02-04T12:28:17Z,0,main-comment
1739,먹고살고 결혼과 아이가생겨 자신의발톱을<br>감추고사는 사람이많다 겉모습만보고 사람우습게 보지말어라 궁지에몰리면<br>숨겼던 발톱이나온다 젊은혈기 차라리<br>격투기운동에 매진해서 좀더멋진 사람이돼라<br>동네양아치말구,우째쓰까,2022-02-04T13:21:13Z,1,main-comment
1740,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅈㄴ속시원하네,Eyo h,2022-02-04T11:55:57Z,0,main-comment
1741,와~ 재밌네요 ㅎㅎㅎㅎㅎ,Ensemble NouBeauté,2022-02-04T14:20:25Z,0,main-comment
1742,이 정도면 mma 1개월 다닌 사람한테도 피떡 당하겠는데 너무 수준 낮다,서원우,2022-02-04T14:18:58Z,0,main-comment
1743,사람 때릴려고 배우는거면 운동 안배웠으면 좋겠다,강재혁,2022-02-04T14:58:11Z,1,main-comment
1744,아프게잘맞는놈이네 잘보고간다,확진짜,2022-02-04T14:15:06Z,0,main-comment
1745,수유사는데 배달시킬때 자주본거같은 묜상,ᄋ우우웅,2022-02-04T13:38:18Z,0,main-comment
1746,다 좋은데 승진이만 주접안떨고 가만있었음좋것네,조조조,2022-02-04T14:33:08Z,4,main-comment
1747,"이번에 나온 참가자는 마냥 양아치가 아닌, 갱생의 여지가 있어 보이네요. 정신 차리고, 본인의 힘을 선한 곳에 쓰기 바랍니다. 좋은 사람 같아요.",장대양봉,2022-02-04T12:45:48Z,0,main-comment
1748,문호좌 중2병 치료사ㅋㅋ,MK,2022-02-04T11:47:36Z,1,main-comment
1749,거리감도 없는데 여지껏 지보다 약한애들만 때렸고만 ㅋㅋㅋㅋㅋ,M u A u,2022-02-04T13:18:29Z,0,main-comment
1750,너무 어중간하게 까분다 진짜 쎈 사람들은 체육관 가서 즐기지 약한 애들 패고 찌질하게 소년원 이딴곳 안들어감그러지않음,대흉근이 기가 막혀,2022-02-04T12:12:22Z,1,main-comment
1751,승진이형 스윗;,Rogue,2022-02-04T14:00:25Z,0,main-comment
1752,씩씩 매니아네 ㅋㅋㅋ 씩씩한모습X 씩시간 모습O,흠냐링,2022-02-04T13:51:06Z,0,main-comment
1753,프로와 일반인은 다르다<br>프로에서 탑급 정찬성은 신이다,이오공,2022-02-04T13:17:32Z,3,main-comment
1754,"와 ㅅㅂ 영철님나오네! 그만 재고, ㅈㄴ 맞는거 보고싶다 ㅋㅋㅋ 가슴으로 싸워요 영철님",woong kim,2022-02-04T12:58:25Z,0,main-comment
1755,중간에 참가자 뭐 소년원에서 나를지키기위해 미친놈된거다 라는둥 말하는데 이거부터 그냥 약한거임 자기가 진짜 자신있고 쎈거 알면 이런마인드 안가지지,Go DOK,2022-02-04T11:39:14Z,0,main-comment
1756,3화 두근두근,김윤성,2022-02-04T12:37:56Z,0,main-comment
1757,저런애들은 그냥 연장들고 사람 꽂는 애들..그러면 왠만하면 피하게 되어잇죠.;;,막걸리컬킨,2022-02-04T14:57:18Z,0,main-comment
1758,문인정복사회에 나타난 용감한 무인,김태현,2022-02-04T14:10:28Z,0,main-comment
1759,쓰레기들 수거좀 근데 양아치새기들한테 피해본 애들이 한둘은 아닐기다ㅋㅋㅋ,ㅎㅎ,2022-02-04T14:18:50Z,0,main-comment
1760,맘은 알겠는데 하승진 너무 개입함,HJ Lim,2022-02-04T14:52:57Z,0,main-comment
1761,웃기려고하넼ㅋㅋㅋㅋㅋ,냥이괴롭히면탈모온다,2022-02-04T12:30:29Z,0,main-comment
1762,100만원으로 꼬셔서 애들 패는 프로그램 ㅋㅋㅋㅋ,꺼낸다?,2022-02-04T14:11:00Z,1,main-comment
1763,수유 그 자체..,Jaqueline Rex,2022-02-04T12:06:30Z,1,main-comment
1764,와 설마 다음참가자 그 나는솔로다 빌런 그 분이네 ㅋㅋㅋㅋ,DongJason,2022-02-04T15:02:53Z,1,main-comment
1765,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=27m52s"">27:52</a> ㄹㅇㅋㅋ 박문호 선수도 179cm로 큰 체격은 아닌데 애초에 피지컬부터 압도 당하는 줫만이",Jay,2022-02-04T14:32:22Z,0,main-comment
1766,"양아치들 특징 약자에강하고  ,강자에약한... 이번 컨텐츠 통해서 많은 분들이 깨닫고 갱생 하면 좋겠네요",Romiyo,2022-02-03T14:46:53Z,5,main-comment
1767,문신가오충들 쳐맞는거 개웃겨서 눈물나네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠㅠㅠㅠ 너무 재밌어,김유나,2022-02-03T14:06:58Z,10,main-comment
1768,다음은 영철좌 구만 ㅋㅋㅋ,화살촉,2022-02-04T12:36:25Z,0,main-comment
1769,사람이 어떠한 환경에 살았냐에 따라 생각과 가치관이 다릅니다. 저 친구가 앞으로 계속 성숙한 생각을 할수있게 주위에 도움이 있거나 한다면 아직 미성숙한 어린친구들에게 희망은 있다고 생각합니다.,S J,2022-02-04T10:20:29Z,12,main-comment
1770,참가자가 도덕적으로 문제가 있는 사람은 맞지만 .. 많은 비난은 되려 정찬성 선수가 진행하는 컨텐츠에 독이 되지않을까 싶습니다 ㅎㅎ그냥 재미로만 다들 보자구용,W Soulist,2022-02-03T12:29:26Z,11,main-comment
1771,솔직히 대한햄 나오믄 정찬성도 장담 못한다,zigeh gochuzhang,2022-02-04T11:44:01Z,0,main-comment
1772,꿀잼 ㅋㅋ,GUNZ Cowgirl,2022-02-04T13:01:46Z,1,main-comment
1773,"전과 20범 정도의 인간이 갱생이 될 지가 의문인데, 물론 컨텐츠 컨셉이지만 컨텐츠와는 별개로 법 좀 강화돼서 저 정도로 문제 일으키는 인간들은 갱생이 아니라 확실히 처벌하고 사회에서 완전히 분리 시켰으면",Chan S,2022-02-03T12:36:37Z,6,main-comment
1774,진지하게 복싱 1년 배운사람한테도 안됨..,귀찮아,2022-02-04T13:56:18Z,0,main-comment
1775,수유리...계속 자신의 나쁜점을 &quot;의도적으로&quot; 외부에 알린다. 그것은 본인이 해온 일에 대해 계속적으로 죄책감을 느끼고 있기 때문에 &quot;난 원래부터 이런놈이다&quot;라는 테두리속에 본인을 한정하며 그 행위들을 정당화 시키려하기에 나타나는 현상이다. 이 방법은 &quot;최악&quot;의 솔루션...나중에 후회한다.<br><br>다른 솔루션을 가능한 빨리찾아라. 인생짧다. 알았지. 형이 보장할께.,목수왕 Carpenter King,2022-02-03T11:39:43Z,12,main-comment
1776,"100% 동의합니다, 현명하시네요. 저런건 그냥 자포자기해버리는거죠.",Lee YS,2022-02-03T13:12:25Z,0,reply-comment
1777,일권이형 보면 장난스럽고 가벼워 보이지만 누구보다 진실되고 속깊은 사람인거 같다,Delpierro X,2022-02-03T13:33:11Z,7,main-comment
1778,맷집 하난 좋네요.. 운동을 더 배워야 정신 차릴듯,Max Lee,2022-02-04T11:37:33Z,0,main-comment
1779,펀치 하나 제대로 못날리는 놈이<br>그간 어떤  사람들만 어떤 방식으로 때려왔는지 안봐도 눈에 훤하다<br>더러운 문신으로 상대방 으악죽이고 위축된 사람들 선빵 놨겠지 ㅉㅉ,what2do,2022-02-03T16:05:20Z,38,main-comment
1780,지금이야 어리고 <br>이게 멋있다고 생각하겠지만<br>나중에 먼훗날 나이먹어서 <br>정신차린 가정하에 이방송을 <br>다시본다면 아마 많은 생각이 <br>오고가겠지 얼마나 어리석고<br>창피하고 부모님 아프게 했었다는걸...,이현우이현우,2022-02-03T11:42:20Z,5,main-comment
1781,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=27m00s"">27:00</a>  양아치가 난 싸움 못하는거였네 하니까 찬성이형이 이제알았어요? 그거 이제 알았어요,잘됬다. 웃으면서 말하는데 개웃기네.  찬성이형 앞에선 다 귀엽지",Jeong Mr,2022-02-03T15:04:40Z,26,main-comment
1782,아닠ㅋㅋ약한디 너도 이길수 있을듯 나 유도 했는디,유정우,2022-02-04T14:06:31Z,0,main-comment
1783,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=28m17s"">28:17</a> 정찬성 삼촌이 말하는 천재라는 사람이 <br>빨리 나왔으면 좋겠다 이 프로그램 너무 재밌네요 ㅎㅎ",베이준범,2022-02-03T12:14:11Z,24,main-comment
1784,결론: 안일권은 어그로였다,사무앨김,2022-02-04T13:55:18Z,1,main-comment
1785,다음화 나는솔로 영철님이시네 ㅋㅋㅋㅋㅋ,이쌍추,2022-02-04T14:49:51Z,2,main-comment
1786,기대했는데 1화가 더 쌔다 ㅋㅋㅋㅋ 건들건들 이제라도 잘 살면 좋겠다,인..직,2022-02-03T10:42:13Z,28,main-comment
1787,하승진님 진짜 잔인하네 <br>사기꾼 포기할려고 하는데 몇대 더 쳐맞게 <br>계속 격려해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,신석,2022-02-03T12:06:30Z,15,main-comment
1788,정식으로  건의합니다~^^<br>컨텐츠가 프로램당 기본 100만 이상 찍을것같은데<br>사업적 으로라도<br>일주일에 두건으로 가시죠~^^<br>신청자도 넘칠것같은데요~~,소리,2022-02-03T13:32:25Z,25,main-comment
1789,진짜 고수는 자신의 몸을 지킬때만 <br>기술을 쓰지 씩씩하지 못해서<br>싸움을 안하고 다니는게 아니다.<br>본인이 학창시절에 싸움을 얼마나<br>했던말던 동내 복싱체육관 1년배운<br>중고딩 조차 이기기도 힘들다는 사실을<br>알아야 할것,나스닥황태자,2022-02-03T14:51:55Z,3,main-comment
1790,프로선수 앞에서 슥빡이 되겠냐.. 생각좀해라 전과자아,이진서,2022-02-04T12:39:27Z,0,main-comment
1791,정말 세상엔 다양한 종류의 막장이 있구나 하는걸 이 프로그램을 통해서 느꼈네요,부극,2022-02-04T01:06:40Z,8,main-comment
1792,나 싸움 잘한다 범죄자다 사기꾼이다라고 할때 제가 다 부끄럽더라구요...;; <br>나중에 나이를 먹어서 자기가 나온 영상을 보면 부끄러워할까요 ~ <br>근데 안일권님은 복싱같은 운동을 하셨나요?,김꼬북이,2022-02-04T11:48:02Z,0,main-comment
1793,느슨해진 양아치계에<br>&quot;나도 해볼만 할듯&quot;<br><br>이라는 희망을 심어주는 프로인듯,나,2022-02-03T11:04:17Z,18,main-comment
1794,하승진 개웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋ,박동호,2022-02-03T10:28:18Z,44,main-comment
1795,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오성원,2022-02-04T11:26:07Z,1,main-comment
1796,덕분에 내가잘살고있구나싶다,best똥블,2022-02-04T14:36:20Z,0,main-comment
1797,강북 통합짱 강정훈을 찾아주세요,Jaqueline Rex,2022-02-04T12:07:39Z,3,main-comment
1798,이런사람들이 나왓으면 좋겠음<br>그냥 호전적인성격+타고난 격투재능 이라서<br><br>따로 배운게없는데도 자연스럽게  싸움꾼으로 만들어진 그런사람<br><br>근데 이런사람들은 이미 감옥에있거나<br>이런데 나올 정도로 관심을 바라는 경우가 적어서 안나올것같고<br><br>그냥 격투재능보다 예능재능을 타고난 사람들이 많이나올듯,이윤희,2022-02-04T11:35:10Z,2,main-comment
1799,한시간으로 만들어줬으면 좋겠다,JORDY,2022-02-03T11:28:08Z,5,main-comment
1800,아무리 날고 긴다고 하는 애들도 프로 파이터들 앞에선 진짜 잼민이처럼 뚜까 맞는 게 웃김ㅋ 성명준 위대한 박종덕 이런 애들도 제발 나오면 좋겠다,캔디맨,2022-02-03T15:02:09Z,17,main-comment
1801,하승진계속 옆에서 약올리는거 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,나나닛,2022-02-03T14:05:30Z,3,main-comment
