,comment,author,date,like,type
1269,윤기형 사랑해 ❤️,아머네,2022-02-11T13:39:07Z,1,main-comment
1270,개멋있다,양초초 라이프,2022-02-11T13:43:07Z,0,main-comment
1271,진짜 소리지르면서 봤어요ㅠㅠㅠㅠㅠ너무 대단하십니다ㅠㅠㅠㅠ👍🤍🤍🤍,흐핳,2022-02-11T13:43:08Z,1,main-comment
1272,올~  곽윤기 겁나 멋쮠데~~~♡♡♡,장태호,2022-02-11T13:38:38Z,0,main-comment
1273,곽윤기 그저 홀리쉣...,박준원,2022-02-11T13:44:00Z,1,main-comment
1274,역시 기술은 곽윤기,중장비 장기계씨,2022-02-11T13:57:18Z,0,main-comment
1275,센스쟁이 <br>꽉잡네 윤기,슬기로운생활,2022-02-11T14:03:45Z,0,main-comment
1276,곽윤기 역시 유튜바 답다,강릉바우길,2022-02-11T13:41:00Z,0,main-comment
1277,꽉잡아~~윤기 화이팅~~~,cat 9879,2022-02-11T14:01:06Z,0,main-comment
1278,쇼트트랙  꽃 계주 남녀  동반 메달🥳🥳🥳🥳🥳,쇼트트랙계주 꽃  남여 메달 화이팅!,2022-02-11T13:53:26Z,0,main-comment
1279,유튜버가 쇼트트랙 겁나 잘하네,사람,2022-02-11T13:51:04Z,0,main-comment
1280,곽윤기유튜브 재밌음.<br>우리 선수들 최고다 최고,박혜정,2022-02-11T13:57:18Z,0,main-comment
1281,역시 믿보배 윤기 속이다시원함,이옥선ᄅ,2022-02-11T13:59:50Z,0,main-comment
1282,곽윤기 처음봤을때 머리때문에 튐<br>경기 볼때 실력때문에 튐,Fskkejr Lppa,2022-02-11T13:50:41Z,0,main-comment
1283,완존 멋있어,KRA,2022-02-11T14:04:25Z,0,main-comment
1284,한국사람이면 꽉잡아윤기 구독과 좋아요 알림설정,노트라맨,2022-02-11T13:45:51Z,2,main-comment
1285,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=3m21s"">3:21</a> <a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=3m26s"">3:26</a> 누가 뒷사람을 가랑이 사이로 보는뎈ㅋㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m58s"">6:58</a> <a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m50s"">8:50</a> 역시 프로 유튜버",정정,2022-02-11T14:04:06Z,0,main-comment
1286,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=3m23s"">3:23</a> 해설 설명하자마자 가랭이로 보는거 잡힘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",가ᄋ혀긔이,2022-02-11T13:51:35Z,1,main-comment
1287,곽윤기.개멋쪄!!!!!!앜!!!!,갸응,2022-02-11T13:48:35Z,0,main-comment
1288,확실한 중국의 자유이용권!  얼마면 살수있니??  대다나다... 중국만 없으면 정말 깔끔하게 스포츠맨쉽을 발휘하는 나라들.. 중국없으니 아주 보기가 좋고요...<br>역시 대한민국 대다네요~~한국이 한국했지요~멋지다 자랑스럽다 대한민국,방구석에서겜하는늅이,2022-02-11T14:05:14Z,0,main-comment
1289,마지막에 썸넬 하나 뽑아주시네 역시 전문 유튜버답다 ㅋㅋ,마이콜,2022-02-11T13:55:17Z,0,main-comment
1290,케이팝이 놓친 인재 핑머 곽윤기,권혜윤,2022-02-11T14:12:25Z,0,main-comment
1291,다들 꽉잡아윤기 구독하러 갑시다!!!!,권자은,2022-02-11T13:51:26Z,2,main-comment
1292,곽윤기 타는것만봐도 왤케 웃기냐,기모앙,2022-02-11T13:54:53Z,0,main-comment
1293,ㅋㅋ윤기형 카메라위치 알아두는센스,이재현,2022-02-11T14:06:22Z,0,main-comment
1294,주장은 널렸지만 명장을 찾는이유가있지...,ABC,2022-02-11T14:09:06Z,0,main-comment
1295,오늘 무쌋트! 윤기모드 간지났다,J J,2022-02-11T14:07:26Z,0,main-comment
1296,존나 자랑스럽네.,오리지널사이코,2022-02-11T13:37:32Z,0,main-comment
1297,곽윤기 세레머니 귀여운거보소,김궁가,2022-02-11T14:09:41Z,0,main-comment
1298,꽉잡아윤기 넘나 노련하네,우리함께,2022-02-11T13:51:52Z,0,main-comment
1299,곽윤기 선수 진짜 유튜버가 본업 하면 이렇게 무서워집니다,김민희,2022-02-11T14:09:35Z,1,main-comment
1300,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m39s"">6:39</a> 마지막 곽윤기 2바퀴",김이서,2022-02-11T13:38:14Z,2,main-comment
1301,이겨서 너무 좋지만 선수들 지쳐있는데 인터뷰 짧게 끊어줬음 좋겟다..,정혜승,2022-02-11T13:40:03Z,0,main-comment
1302,추월하는거 볼때마다 짜릿!!,유지은,2022-02-11T13:37:37Z,0,main-comment
1303,아...곽윤기 짬바ㅜㅜㅜㅜㅜㅜㅜ♥♥♥♥♥♥♥♥♥,저네수,2022-02-11T13:39:23Z,0,main-comment
1304,곽윤기선수~ 브라보~~😁😁😁,초신성,2022-02-11T13:52:58Z,0,main-comment
1305,므찌다 울선수~~^^♡♡♡♡,김연희,2022-02-11T13:37:11Z,1,main-comment
1306,곧 꽉잡아윤기 본인 등판 예정입니다ㅋㅋ,라떼녹차,2022-02-11T13:42:09Z,0,main-comment
1307,ㅋ ㅋ ㅋ ㄱ ㄲ아 ㅋ ㅋ ㅋ ㄱ엔딩요정 같이 깔끔하게 카메라도 잘 찾으시는,selene,2022-02-11T13:49:00Z,1,main-comment
1308,꽉잡아윤기~~~~~~👍🏼👍🏼👍🏼🤣🤣🤣,NaraOla,2022-02-11T13:52:11Z,0,main-comment
1309,하 윤기형 손꽉잡았다 꽉잡아윤기!!,네모난볼링공,2022-02-11T13:45:31Z,0,main-comment
1310,ㅠㅠㅠㅠㅠㅠㅠㅠ우리나라 너무 머시썽ㅠㅠㅠㅠ,윤비닝,2022-02-11T13:38:04Z,0,main-comment
1311,와 지짜,E Act,2022-02-11T13:45:28Z,0,main-comment
1312,유튜브 하시길래 은퇴한 줄 알았는데 아직 건재하시네 ㄷ;;,김김김,2022-02-11T13:37:14Z,0,main-comment
1313,아웃으로 치며 네덜란드 애들 혼돈을 주고 인코스 기회를 노림. 역시 15년 짬은 무시 못함.,김도희,2022-02-11T13:45:50Z,0,main-comment
1314,"곽윤기 아웃코스에서속도내고 회전하고 바로 인코스 타는 일거양득...스케이팅 도는 거리는 동일한데, 가속도를 적용하는 자체가 월드클래스다",슬기로운생활,2022-02-11T14:06:56Z,0,main-comment
1315,대한빙상경기연맹 <br>빙상 전용경기장. 쇼트트랙 전용 경기장.<br>피겨피겨스케이팅 연습용경기장  만들어라.<br> 파벌 비리 부패 반드시 없어져야 합니다.<br> 비인기 종목   지속적인 지원  <br>경기력 강화를 위해 <br>장기후원 △의료·트레이너 ‘드림팀’ △저변 확대를 위한 아마추어 대회 개최 △국제 스포츠 외교력 강화.,쇼트트랙계주 꽃  남여 메달 화이팅!,2022-02-11T13:40:15Z,0,main-comment
1316,왜 곽윤기 선수만 꽉잡아 윤기야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅎㅎ,2022-02-11T14:01:01Z,0,main-comment
1317,와소름,이게누구야오복이자나?,2022-02-11T14:12:09Z,0,main-comment
1318,역시 윤기윤기 곽윤기~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,김시후,2022-02-11T13:44:43Z,0,main-comment
1319,엔딩요정 곽윤기 ㅋㅋ,Eunice L,2022-02-11T13:52:26Z,0,main-comment
1320,이게 연륜이다 싶었음,윤여준,2022-02-11T13:41:47Z,0,main-comment
1321,꽉잡아윤기♡,Riot_,2022-02-11T14:07:10Z,0,main-comment
1322,내가 왔다!!!!!!!!! 감동,chrisfer,2022-02-11T13:48:48Z,1,main-comment
1323,독보적이라구여 핑크머리 곽윤기선숰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,하루나비,2022-02-11T13:44:36Z,0,main-comment
1324,심판장의 비리를 얼른 찾아야 한다.중국은 왜 또 올라간건지 이해 할 수가 없다,이호철,2022-02-11T13:41:46Z,0,main-comment
1325,꽉잡아!!!,Byunghan Lee,2022-02-11T13:57:57Z,0,main-comment
1326,성재형 승희누나랑 잘어울려~+ :-),Eric Song,2022-02-11T14:09:46Z,0,main-comment
1327,ㅋㅋㅋㅋㅋ윤기님 머리색 ㄹㅇ 동네미용실 말티즈 왼쪽귀색깔이잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,금수,2022-02-11T13:43:41Z,1,main-comment
1328,킹윤기,Puki,2022-02-11T13:39:41Z,1,main-comment
1329,꽉잡아윤기~,kyung tae kim,2022-02-11T13:50:00Z,0,main-comment
1330,유튜버가 본업하면 무서운 이유,스누피,2022-02-11T13:39:34Z,2,main-comment
1331,그래. 키좀작으면어때. <br>머리가 핑크면 어때.<br>중국놈들이 까는거 하나도 영향안받는다. <br>치졸하게 키나 머리색으로 욕하는놈들. 너넨진짜...어휴,Andrew Taylor,2022-02-11T13:53:32Z,1,main-comment
1332,곽선수 은퇴금지시켜 ㅠ 밀라노까지 얼렸다가 녹이면 안되나요,bad love,2022-02-11T13:45:10Z,2,main-comment
1333,좀있으면 꽉잡아윤기 댓글남기러 올듯...ㅋㅋ,이 수만,2022-02-11T13:51:33Z,1,main-comment
1334,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m51s"">8:51</a> ???: 내가!!! 1등이야!!! 호우~!!",기분째지는 째히,2022-02-11T14:08:29Z,2,main-comment
1335,와  아웃코슨줄알았지? 인코스지렁,치마만다,2022-02-12T07:14:19Z,0,main-comment
1336,김동욱련 불안불안하다 결승에서 중국한테 여지 엄청줄꺼 같은데,EZ J,2022-02-12T00:51:43Z,1,main-comment
1337,머리염색ㅋ아름다워요♡♡,MH L,2022-02-11T13:59:32Z,0,main-comment
1338,유튜버  곽윤기 카메라를 정확히 알아  저기서도 유튜브 영상찍고 싶을 듯 .... ㅍㅍ,풀다이나믹,2022-02-11T14:19:46Z,0,main-comment
1339,김동욱..... 저분 예비엔트리로 올림픽 출전한거에요?,Got Ji,2022-02-11T16:12:34Z,0,main-comment
1340,올라가봐야 소용없다..중국 금메달확정아냐 짜고치는고스톱..,김홍열,2022-02-11T17:34:27Z,1,main-comment
1341,이야 확실히 평창 동계올림픽 쇼트트랙 하이라트만 보다가 베이징 쇼트트랙 보니까 빙질 개쓰레기다,Vent,2022-02-12T03:29:22Z,0,main-comment
1342,ㅋㅋㅋ썸네일 ㅋㅋㅋ굿,Smile ParK,2022-02-11T17:42:32Z,0,main-comment
1343,이게 실력이지,별난빙빙바,2022-02-12T01:57:03Z,0,main-comment
1344,빛윤기,LM,2022-02-12T06:58:14Z,0,main-comment
1345,와 씨 닭살돋아!!!!,GW,2022-02-11T13:55:21Z,0,main-comment
1346,핑키굳💕,꾝꾝,2022-02-11T16:55:57Z,0,main-comment
1347,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=1m07s"">1:07</a>. <a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=3m46s"">3:46</a> 이준서선수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ팔이 왜이리 팔랑팔랑거려욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",ISFP,2022-02-12T21:54:43Z,0,main-comment
1348,ㅋㅋ 그나라없으니까 ㅈㄴ 재밌네,MOON ASE,2022-02-11T16:29:59Z,0,main-comment
1349,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m45s"">6:45</a>",YT 말랑떡,2022-02-12T11:07:50Z,1,main-comment
1350,곽윤기 남자로 보인다,JIN KIM,2022-02-11T15:10:44Z,2,main-comment
1351,아 김칫국 마시면 안되는데ㅋㅋㅋㅋㅋ,정진영,2022-02-11T16:40:12Z,0,main-comment
1352,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=1m33s"">1:33</a> 개웃기네 ㅋㅋㅋ",홍성훈,2022-02-12T03:54:36Z,2,main-comment
1353,이게 우리나라 유투버 수준이라고!,나옹보니,2022-02-11T14:43:05Z,0,main-comment
1354,오빠는 좀 그렇고 윤기삼촌 사랑해ㅐㅐㅐㅐㅐ~~♡♡♡,INTP,2022-02-11T17:58:44Z,0,main-comment
1355,김동욱 선수 살짝 아쉽네요,갱장해 엄청나!!,2022-02-12T01:41:57Z,0,main-comment
1356,인코스=곽윤기,권지디,2022-02-12T07:07:40Z,0,main-comment
1357,아니 그 룰이 중국 어드벤스 받아서 우리조는 1등만 결승 가는거였음?? 룰이 그래요??,Ss Zazz,2022-02-11T17:24:38Z,0,main-comment
1358,와,김Rty,2022-02-11T14:31:59Z,0,main-comment
1359,중국 앞 지나가면서 내가 일등이다 하면서 검지 올려주네 ㅋㅋㅋ,호랑이 얼굴 정면,2022-02-12T04:15:25Z,1,main-comment
1360,뒤에 선수들 달리다 눈 보이면 준네 무섭겠누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ콩콩이 구ㅣ신도 아니고 왜 거기로 확인해 ㅋㅋㅋㅋ,dlftp sk,2022-02-11T13:48:10Z,0,main-comment
1361,꽉잡아 윤기,시갸소,2022-02-11T16:44:51Z,1,main-comment
1362,흔한반도의 유튜버가 유튭각 뽑는법,이승준,2022-02-12T08:34:39Z,1,main-comment
1363,곽윤기 계속 놀리네ㅋㅋㅋㅋ,댓글용2,2022-02-12T14:51:45Z,0,main-comment
1364,유튜버가 뭐저리 잘타 ㅋㅋ,카누라떼,2022-02-11T15:20:24Z,1,main-comment
1365,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=7m33s"">7:33</a>",키티,2022-02-12T12:51:39Z,0,main-comment
1366,우리나라 유튜버는 이종도다,최청주,2022-02-11T23:54:02Z,0,main-comment
1367,그 와중에 중국은 대체 왜 올라간걸까,Fjrieiso,2022-02-11T14:03:49Z,0,main-comment
1368,그래서 결승은 언제 하나요?,빵꾸똥꾸,2022-02-12T04:56:42Z,0,main-comment
1369,이게 노련미지 ㅋㅋ,박민호,2022-02-11T16:39:44Z,0,main-comment
1370,소오오오오름,성아름,2022-02-12T09:54:18Z,1,main-comment
1371,개싸움 파벌에서 살아남은넘 ㅋㅋㅋ 1998년부터 파벌 ㅋㅋㅋ 지금 2022년 파발 어치피 3강 ㅋㅋㅋ 나머지 쪄리 20년넘게 ㅋㅋㅋㅋ 거기서 살아남는 사람 ㅋㅋㅋ 몰랏다고.... 쇼피 차씨 너 그리고 너 스트 ㅋㅋㅋ 그게 개.한.민<br>국. 페턴 ㅋㅋㅋ 아니냐!!! 금달보다 너을 띄워 주네 ㄷㄷㄷㄷ... ㅋㅋ ㅋ ㅋ,월향,2022-02-13T06:44:26Z,0,main-comment
1372,천멸중공   중공에서는 앞으로100년간  국제 스포츠 행사를 하지마라!,배이화,2022-02-12T09:41:11Z,2,main-comment
1373,박상혁 선수는 남자계주는 출전 안하시는 건가요??,이유진,2022-02-11T15:00:53Z,0,main-comment
1374,아브라카다브라 세레머니 리턴즈,최광희,2022-02-11T19:38:48Z,0,main-comment
1375,중국은 메달이 목적이 아니구 이목을 끓어서 수신료로 돈벌생각인듯,끼니[GGiNi],2022-02-11T19:07:22Z,0,main-comment
1376,이게 쇼트트랙이지~~~~예선 떨어져도 자유이용권 얻어 결승올라는게 아니고~~,Mini Star,2022-02-11T13:43:41Z,0,main-comment
1377,보고있나 중국 일반 유튜버가 이정도 타는 나라다,인생무상,2022-02-11T17:42:52Z,0,main-comment
1378,꽉지ʕ•ٹ•ʔ,sj goo,2022-02-11T14:13:12Z,1,main-comment
1379,힘내요,박현우,2022-02-12T11:43:56Z,0,main-comment
1380,자유이용권 얻어 올라온 중국만 조심해요ㅜ 스쳐도 안되는 나라 ㅜ 너무 싫다 진짜 화병유발,anna love,2022-02-11T14:28:01Z,0,main-comment
1381,카메라 위치 어케 알았냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이아리,2022-02-11T13:37:21Z,1,main-comment
1382,찢었다,감별고수사,2022-02-11T16:01:12Z,0,main-comment
1383,영국인이 왜 계속 심판장을 하고 있는거죠? 저 사람 혼자 경기 심판을 다 보는게 정상인가요?,장군이아빠,2022-02-11T23:50:35Z,0,main-comment
1384,ㅈ진짜 본업하는 유튜버ㅋㅋㅋㅋ,쁘연♡̷,2022-02-12T08:47:41Z,0,main-comment
1385,아니 ㅋㅋ 중국없는 경기들 왜케 자질구레한 반칙이나 부딛침 같은거 없고 스므스하게 진행되냐 ㅋㅋㅋ 이거 깨알재미네 ㅋㅋㅋ,Jihoon Lee,2022-02-11T19:25:44Z,0,main-comment
1386,유투버 빙송인으로만  할줄알았는데,Hamilton Gold,2022-02-12T01:35:48Z,1,main-comment
1387,정석이라고 하기엔 너무 귀신같이 추월하는거 아님? 곽윤기 완전 대박 전매특허라고 해도 된다고 봄,정k-ch,2022-02-11T16:33:42Z,0,main-comment
1388,허경영 33정책이 답이다 <br>천재 +애민정신 = 허경영 <br>찍자 국가혁명당 = 허경영,Yeong sUK MUN,2022-02-11T16:13:01Z,0,main-comment
1389,ㅅㅂ 근데 중국 왜 결승 갔는지 아시는분 댓좀 남겨주세요,트와이스 사랑해,2022-02-12T00:23:33Z,0,main-comment
1390,처음으로 세금낸게 아깝지 않네요.~~!!♡♡,-이카루스,2022-02-12T10:11:22Z,0,main-comment
1391,결승전언제하죠?,노no,2022-02-12T10:11:21Z,0,main-comment
1392,다들 하나 같이 너무 멋지게 잘해낸 경기였고<br>특히 마지막에 꽉윤기 선수분… 너무 멋졌어요!!<br>한국이 쇼트트랙 하나는 너무 잘하는듯요..<br>앞으로 남은 경기 잘 준비하시고 건강관리 잘하셔요!<br>특히 부상 같은거 조심하시구요,서현_ISTP,2022-02-11T13:34:34Z,2,main-comment
1393,올림픽을 즐기던 곽윤기선수 너무 좋아요 덩달아 신이 납니다. 곽윤기 포함 모든 우리 대한민국 선수들 수고하셨습니다 자랑스럽습니다,눈의여왕,2022-02-11T13:17:56Z,2,main-comment
1394,와..곽윤기 스킬 너무 좋네요. 소리소문없이 스르르 추월..,벤 참,2022-02-11T13:24:02Z,2,main-comment
1395,"역시 꽉윤기!! <br>똘똘 뭉친 한국팀, 앞으로의 모든 경기 멋지게 펼치세요!!",행복나무,2022-02-11T13:35:22Z,0,main-comment
1396,"역시 곽윤기 선수님 너무 잘해줬고, 인코스 추월할때는 정말 저까지 짜릿했네요.<br>앞으로 결승까지도 좋은 기록 내면 좋겠습니다!!!<br>그런데 세리머니가 너무 좋네요 ㅎㅎ",강효빈,2022-02-11T13:24:54Z,0,main-comment
1397,"실력까지 겸비한,, 이건 입덕할 수 밖에 없어",므요,2022-02-11T13:30:46Z,1,main-comment
1398,와 이번 쇼트는 진짜 감동그자체다ㅜㅜ,여채영,2022-02-11T13:23:42Z,2,main-comment
1399,곽윤기 진짜 멋지다 👍,Jion Kim,2022-02-11T13:28:50Z,2,main-comment
1400,와 곽윤기선수 !!! 미쳣다 ㅠㅠㅠ 소름돋아버림,james h,2022-02-11T13:33:32Z,0,main-comment
1401,썸넬 제목부터 윤기선수 유튭 채널 떡상기원..<br>꽉잡아 윤기♡<br>개멋있음ㅎㅎㅎㅎ<br>우리가 원하는게 이런거지..끝까지 멋진 레이스!!,뽀잉,2022-02-11T13:31:24Z,1,main-comment
1402,우리 선수들 왜케 멋진거야.,그앓이사건의뢰강흥보님염블리👍,2022-02-11T13:29:04Z,1,main-comment
1403,"최근 유튜버로 잠깐 잊어버렸던 당신의 진짜모습,, 핑크파워 결승전에서도 활동하길💗",dazzlmin,2022-02-11T13:22:15Z,2,main-comment
1404,진짜 찢었다라는 말이 절로 나온다… 금메달까지 꽉잡아윤기~!~!~!,­이민섭,2022-02-11T13:31:40Z,0,main-comment
1405,진짜 멎진경기 하하하  심장이 마구 뜀요,경희박,2022-02-11T13:24:31Z,0,main-comment
1406,곽윤기 진짜 개멋있다 ㄷㄷ,We R Soccer,2022-02-11T13:20:49Z,0,main-comment
1407,역시는 역시라구요 ㅠㅠㅜㅠㅜㅠㅜㅠ 개머시써 모든 대한민국 선수들 화이팅입니다,ㅈ ㅏ몽,2022-02-11T13:25:56Z,1,main-comment
1408,곽윤기 선수님 정말 너무 멋있으셨음ㅜㅜㅜㅜ,꺅,2022-02-11T13:34:49Z,0,main-comment
1409,박승힄ㅋㅋㅋ너무귀여움 중계중 현실중곜ㅋㅋㅋ 그래도 곽윤기 진심 노련함멋짐ㅋ 카메라위치 귀신같이 잘아는 곽윤기 멋져욤🙌🏻,minjoung,2022-02-11T13:34:45Z,1,main-comment
1410,와..이래서 곽윤기 곽윤기 하는구나.. 다른 선수들도 잘하는데 역시...,페카,2022-02-11T13:16:09Z,1,main-comment
1411,진짜 멋진 확끈한 경기 화이팅,킴모이,2022-02-11T13:23:02Z,0,main-comment
1412,와 진짜 멋있다ㅠㅠㅠㅠㅠ 👍🏻  너무 멋있어,소울,2022-02-11T13:30:39Z,0,main-comment
1413,정말 감동이었다!!<br>윤기 최고다~,Juno Kim,2022-02-11T13:32:58Z,0,main-comment
1414,멋있어요 우리선수들 화이팅~!!^^,이소정,2022-02-11T13:20:40Z,0,main-comment
1415,쫄깃하네요. 진짜멋지다 . 잘했어요. 선수님들♡♡♡,달콤딸기,2022-02-11T13:22:12Z,1,main-comment
1416,곽윤기 선수 역시 너무 노련하시네요ㅠㅠ❤,다현,2022-02-11T13:25:54Z,0,main-comment
1417,대한민국 국대 금메달가즈아~~~~!!!!,찐찐찐🐣,2022-02-11T13:20:16Z,1,main-comment
1418,곽윤기 선수 마지막 올림픽인데 이번에 금 탔으면 좋겠다.. 꽉잡아윤기 최고,안선민,2022-02-11T13:20:20Z,0,main-comment
1419,곽윤기 지렸다. 가짜사나이때 이를 갈았던데. 응원합니다 곽윤기! 대한민국!,MoneyTeam Kim,2022-02-11T13:33:52Z,0,main-comment
1420,곽윤기 미쳤다. 중국도 미쳤고 ㅋㅋㅋㅋㅋㅋ,가보자 가보자,2022-02-11T13:16:06Z,0,main-comment
1421,"꽉잡아 윤기 최고다 최고 ,, ❤️ 마지막에 핑크머리 휘날리면서 들어오는데 넘 멋있었어요",유미,2022-02-11T13:21:19Z,0,main-comment
1422,곽윤기! 마지막 세레머니!! 나이스다!!,이주은,2022-02-11T13:29:17Z,1,main-comment
1423,와.. 곽윤기 ㄹㅇ개잘한다,안선민,2022-02-11T13:13:26Z,0,main-comment
1424,핑크보이 너무 멋있어!!!!ㅠㅠㅠ 꽉잡아!!!!🙌🏻🙌🏻🇰🇷,Uuuu,2022-02-11T13:24:02Z,1,main-comment
1425,역시 곽윤기 선수 최곱니다^^,이야기속으로storyahn,2022-02-11T13:26:07Z,0,main-comment
1426,대한민국 화이팅~,Wolfshead,2022-02-11T13:30:15Z,1,main-comment
1427,곽윤기 계주만 출전하는 이유가 머지? 진짜 잘타던데,chlrhkd 댓글모음영상,2022-02-11T13:33:18Z,1,main-comment
1428,레전드 ㅠㅠㅠㅠ,혜원,2022-02-11T13:27:32Z,1,main-comment
1429,갓윤기 핑크보이 막판 역전승 대단해요 ㅠㅠ,멜로D,2022-02-11T13:09:00Z,0,main-comment
1430,존나 멋있다..,신수용,2022-02-11T13:29:16Z,1,main-comment
1431,진짜 킹!왕!짱! 멋짐!^^,at the TOP!! See you,2022-02-11T13:26:56Z,1,main-comment
1432,아니ㅋㅋ유튜브 할때는 그냥동네 아저씨 같드만 진짜 너무너무 잘하네ㅋㅋ윤기님!^^<br>와 진짜 대박이네 <br>왕대현 곽윤기 김동욱 이준서 최곱니다♡♡♡<br>아 자랑스럽다ㅎㅎㅎ,트와일라,2022-02-11T13:15:10Z,0,main-comment
1433,아 나 진짜 곽윤기 저때 카메라마다 세레머니한다고 사라져서 나머지 3명이서 포옹하고있던거 생각나서 미칠거같음ㅋㅋㅋㅋㄱㅋ,어려질수록성의를심히상실해가네요,2022-02-11T13:24:53Z,0,main-comment
1434,찢어 놓네요 곽윤기 선수~~~!     자유이용권 아주 적절한 표현입니다.,대장,2022-02-11T13:14:07Z,0,main-comment
1435,아 너무..너무 멋져ㅜㅠ,송작,2022-02-11T13:18:38Z,0,main-comment
1436,꽉잡아윤기님이 대한민국선수들 멘탈도 꽉잡아주는 역할도 하시는것 같음ㅜ,김하연,2022-02-11T13:13:30Z,0,main-comment
1437,꽉잡아윤기님 본업이 굉장히 멋있으시군요:D,이멋있는도시가내도시야,2022-02-11T13:10:03Z,0,main-comment
1438,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m49s"">8:49</a> 크으.. 짬에서 나오는 바이브<br>멋졌습니다!!",지단태 JI DANTAE,2022-02-11T13:29:10Z,1,main-comment
1439,"곽윤기 멋져요 ,!!!!!!!",김새로미는보아라,2022-02-11T13:20:57Z,0,main-comment
1440,계주 보는내내 선수들 코너돌때마다 <br>내 상체도 함께 숙여지고~ㅋ<br>우리 선수들⛸️🇰🇷👏👏👏<br><br>그나저나 중국은 메달 하나 먼저 쥐어주고 뺍시다! 중국은 빨강색 좋아하니까 홍메달🩸~,m gn,2022-02-11T13:22:43Z,0,main-comment
1441,핑크(곽윤기)가 해냈다!! 대한민국 선수들이 해냈다!,You Jin Oh,2022-02-11T13:32:53Z,0,main-comment
1442,ㅋㅋㅋㅋ 아닠ㅋㅋ 마지막에 세리머니 너무 웃겨요,Su Hyuna,2022-02-11T13:30:28Z,0,main-comment
1443,"은퇴하면 해설,중계로 뽑힐 분 1위 곽윤기 선수",bags_iyeon,2022-02-11T13:14:18Z,2,main-comment
1444,꽉잡아윤기ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이걸여기다써주니 왜케귀엽냐,조홍륜,2022-02-11T13:21:47Z,1,main-comment
1445,역시 영웅은 마지막에...!,태우,2022-02-11T13:26:09Z,1,main-comment
1446,중국이 결승전 올라간 것만 빼면 완벽했다.. ㅎㅎㅎ,gog,2022-02-11T13:26:59Z,1,main-comment
1447,곽윤기 저걸 들어간다고? 개 멋찜🐆,김은우,2022-02-11T13:13:39Z,0,main-comment
1448,곽윤기 1등 꽉잡았다!,김아니,2022-02-11T13:10:36Z,0,main-comment
1449,곽윤기ㄹㅇ 마지막 기가막히고 코가막힌더❤️,어쩔기매솔ఌ,2022-02-11T13:25:12Z,0,main-comment
1450,나만 3등이던 러시아가 0.002초 차이로 결승 진출한거 지림?,윤석준,2022-02-11T13:22:29Z,0,main-comment
1451,곽윤기 인코스~~~ 👍 👍 👍 👍,최유리,2022-02-11T13:13:00Z,0,main-comment
1452,곽윤기 대미친 넘잘해,조뿡,2022-02-11T13:21:57Z,0,main-comment
1453,개멋있다윤키형,동휘짱,2022-02-11T13:18:57Z,0,main-comment
1454,진짜 곽윤기.. 유튜브 채널 이름 추월의 윤기라고 채널 이름 바꿔야됨.. 박수만 친 경기네… 와나…,김예은YeEun,2022-02-11T13:35:28Z,0,main-comment
1455,곽윤기님… 사랑해요..❤️,미야옹,2022-02-11T13:28:17Z,1,main-comment
1456,꽉잡아버렸다 이것이 본업이다,고성현,2022-02-11T13:11:10Z,0,main-comment
1457,중국이 자유이용권으로 올라가서 어이가 없었지마ㄴ 윤기 아저씨 개멋져,냉삼을먹었다,2022-02-11T13:10:07Z,0,main-comment
1458,유튜버치고는 상당히 잘 타시네요 ㅎㅎ 부업으로 하셔도 될 듯,김영인,2022-02-11T13:09:33Z,0,main-comment
1459,중국은 진짜 뭐냐 ..?<br>우리나라 선수들이 진짜 짱임 ㅠㅠㅠ,솜솜,2022-02-11T13:19:00Z,0,main-comment
